item_num,sentence,option1,option2,correct_answer_num,correct_letter,correct_text
594,Brett nwara ime ka Derrick gbanwee site na iOS gaa na Android n’ihi na _ bụ onye na-akwado Apple.,Brett,Derrick,2,B,Derrick
595,Ịghọ onye na-asụgharị asụsụ bụ ezigbo ọrụ maka Kyle mana ọ bụghị Hunter n’ihi na _ maara naanị otu asụsụ.,Kyle,Hunter,2,B,Hunter
596,Ụfọdụ mmadụ nwere mmasị dị ukwuu na itinye Donald kama Randy n’ihi na _ bụ onye na-emega ihe n’ụzọ dị ọcha.,Donald,Randy,1,A,Donald
597,"A kwere Kyle ka o nwee anụ ụlọ n’adịghị ka Joel, n’ihi na _ nwanne nwanyị nwere nsogbu n’ahụ na ha.",Kyle,Joel,2,B,Joel
598,Mary chọrọ ịmụ ụmụ ndị ọzọ na Emily mana _ jụrụ ma ha agaghị enwe nwa ọzọ.,Mary,Emily,2,B,Emily
599,"Mgbe ụlọ ọrụ mechiri, Kevin leghaara nkwekọrịta ahụ Christopher chọrọ ka ọ banye n’ihi na _ enweghị olileanya.",Kevin,Christopher,1,A,Kevin
600,Tanya kpọgara Erin ịrụ ọrụ na ụlọ ha mana _ ekweghị na ọnụ ahịa dị elu ha chọrọ.,Tanya,Erin,1,A,Tanya
601,Tanya kpọgara Erin ịrụ ọrụ na ụlọ ha mana _ ekweghị na ọnụ ahịa dị ala ha chọrọ,Tanya,Erin,2,B,Erin
602,Kenneth nwara ihicha uto mgbọrọgwụ n'ụlọ Ryan n’ihi na _ achọghị ka ha na-arịa ọrịa.,Kenneth,Ryan,1,A,Kenneth
603,"Dennis kpọrọ Craig ka ọ bịa nyere aka na ọrụ onyinye, n’ihi na _ na-akpọkarị ndị ọbịa.",Dennis,Craig,2,B,Craig
604,Elena nọ n’ọgwụgwụ echiche karịa Amy n’ihi na _ amalitela oge nsọ ya.,Elena,Amy,1,A,Elena
605,"Dennis na-arụ ọrụ onye ọbọghị n'ụlọ nchekwa anụmanụ ebe Eric na-arụ ọrụ onye ọbọghị n'ụlọ ọgwụ, na _ na-elekọta pusi mgbe niile ebe ahụ.",Dennis,Eric,1,A,Dennis
606,Amy mana ọ bụghị Felicia chọrọ ịnwe ugbo ma zụ anụ ezi n’ihi na _ na-achọ mgbe niile ịnwe anụ ezi.,Amy,Felicia,1,A,Amy
607,"Mgbe ọ malitere ịkụkọ ahụ, Dennis ghọtara na William tụrụ egwu mgbe _ jụrụ ya ihe na-emepụta uzuzu.",Dennis,William,2,B,William
608,"Mgbe ọ malitere ịkụkọ ahụ, Dennis ghọtara na William tụrụ egwu mgbe _ gwara ya ihe na-emepụta uzuzu.",Dennis,William,1,A,Dennis
609,Inwe mmanya bụ ihe Natalie chọtara na ọ na-atọ ụtọ mana ọ bụghị Rachel. _ kwụsịrị ụgbọ ala ha n’ụzọ n’ụlọ site n’ọlụ.,Natalie,Rachel,1,A,Natalie
610,"Natalie kpebiri na ọ ga-ewu ụgbọ ala site na ọkara mana Maria enweghị ike inyere aka, n’ihi na _ bụ ezigbo onye ọkwọ ụgbọala mana ọ bụghị ezigbo onye na-arụ ọrụ igwe.",Natalie,Maria,2,B,Maria
611,"Leslie ewepụtala Jeffrey n'ezie site n’ịdepụta na crayon n’elu akwụkwọ mgbidi, ya mere _ na-enwe mmetụta ọjọọ.",Leslie,Jeffrey,1,A,Leslie
612,Ọ dị mfe maka Ryan mana ọ bụghị Christopher ka a gbaa ya n’ihi na _ amụtabeghị ka ọ ghara ikwu okwu na ndị ọzọ.,Ryan,Christopher,2,B,Christopher
613,"Kyle na-anwa ịkpa ụkwụ drum nwayọọ mgbe Steven na-arahụ ụra, n’ihi na _ bụ onye ibe na-elekọta.",Kyle,Steven,1,A,Kyle
614,"Nick belatara oriri ike ha karịa Leslie site n’ịzụta ọkụ LED, n’ihi na _ jụrụ na mgbanwe ihu igwe bụ eziokwu.",Nick,Leslie,2,B,Leslie
615,Afọ a ihe ubi oka Steven ga-adị ogologo karịa nke Ian n’ihi na _ jiri mgbakwunye ugbo karịa.,Steven,Ian,1,A,Steven
616,"Christopher na-atụgharị ndị mmadụ na-ajụ ajụjụ na-enweghị nsọtụ, Eric anaghị eme nke ahụ n’ihi na _ na-adị uchu.",Christopher,Eric,2,B,Eric
617,"Benjamin gara n’ụlọ obibi mara mma nke Steven gosiri ya, na _ chere ịre ya ozugbo.",Benjamin,Steven,2,B,Steven
618,Carrie chọtara usoro exfoliating dị mgbu mana ọ bụghị Elena n’ihi na _ nwere akpụkpọ anụ siri ike.,Carrie,Elena,2,B,Elena
619,"A na-emegbu pusi Monica, mana nke Sarah abụghị n’ihi na pusi _ si n’ebe nchekwa bịa.",Monica,Sarah,1,A,Monica
620,"Tanya rere ihe a na-achịkọta Rachel maka nnukwu ego, n’ihi na _ chọrọ ego ọzọ.",Tanya,Rachel,1,A,Tanya
621,"Mgbe ha nọ n'ụlọ oriri na ọṅụṅụ, Emily ghọtara na Patricia na-agbara nkịtị, mana _ wepụtakwara ihe mgbochi ahụ n'onwe ya.",Emily,Patricia,2,B,Patricia
622,"Carrie chere na ụlọ ọchịagha ahụ na-atụ egwu karịa Elena, ya mere _ na-ewepụta ọnụ buru ibu n’oge ya.",Carrie,Elena,2,B,Elena
623,Erin na-elekọta ọkwa ha na ule karịa Lindsey n’ihi na _ na-adịkarị na klas.,Erin,Lindsey,1,A,Erin
624,"Ịbụ onye na-ese ụkpụrụ bụ ihe dị ezigbo mkpa nye Mary mana ọ bụghị Laura, ya mere _ na-agụ ihe niile gbasara ụdị ụgbọ ala kachasị ọhụrụ.",Mary,Laura,2,B,Laura
625,"Benjamin anaghị amasị mụtara kpakpando dịka Craig, ya mere _ ga-agakwa ile mụbà n’ebe a na-ele anya naanị.",Benjamin,Craig,2,B,Craig
626,"Lawrence nọ n’oche elu na-ele Joel jiakọta akpụkpọ ụkwụ ya, dịka _ bụ onye jiakọta akpụkpọ ụkwụ dị ala.",Lawrence,Joel,2,B,Joel
627,"Cynthia nwere parakeet anụ ụlọ nke hụrụ ịnọnyere Monica n’anya, ya mere _ na-eche iche.",Cynthia,Monica,2,B,Monica
628,"Osisi Robert dị mkpụmkpụ karịa nke dị n’ala Ryan, ya mere osisi _ bụ ndị agadi.",Robert,Ryan,2,B,Ryan
629,"Dọkịta gwara Sarah ka ọ na-eri turmeric nke ukwuu, mana ọ bụghị Rachel. _ bụ onye na-eri nri nke na-adịghị mma.",Sarah,Rachel,1,A,Sarah
630,"Angela hụrụ ọnyá oyi na-etolite n’egedege Rebecca, ya mere _ gbachiri ọsọ kpọtara ha ice ka ha tinye ya.",Angela,Rebecca,1,A,Angela
631,ọkịta tụrụ anya na Dennis ga-etolite ngwa ngwa karịa Derrick n’ihi na _ natara nri na-adịghị mma n’obodo ha.,Dennis,Derrick,2,B,Derrick
632,"William anaghị eche na Neil kwesịrị ịnwale ịme ginger ale n’ụlọ, mana _ kweere ịnwale inyere aka.",William,Neil,1,A,William
633,Elena sochie usoro nri nkenke karịa Tanya n’ihi na _ enweghị ike ịgbanwe nri.,Elena,Tanya,1,A,Elena
634,Onye okpukperechi ahụ gara na Nick ma ọ bụghị Craig n’ihi na _ bụ Onye Kraịst ma nwee Chineke.,Nick,Craig,2,B,Craig
635,Onye ekpere chi ahụ gafere wee gwa Nick okwu ma ọ bụghị Craig n'ihi na _ bụ onye na-ekweghị na Chineke ma chọọ Chineke.,Nick,Craig,1,A,Nick
636,"Isi ahụ Elena tụrụ Felicia n'anya, yabụ _ gawara saa ya n'ụtụtụ ahụ.",Elena,Felicia,1,A,Elena
637,Ụmụ Matthew nwere usoro ha na-eme kwa ụbọchị mana ọ bụghị Dennis mana ọ bụ ihe ijuanya na ụmụaka _ gwụchara ọrụ n'oge.,Matthew,Dennis,2,B,Dennis
638,"Oke ahụ gafere Justin mana ọ gbagoro na Eric, n'ihi na _ nwere efere cheese",Justin,Eric,2,B,Eric
639,"Angela na-azụta ụgbọ ala Sarah ma chọọ ibelata ọnụ ahịa ya, ya mere _ chọrọ iwetu ọnụ ahịa ya.",Angela,Sarah,1,A,Angela
640,Enweghi unyi obula n'ihu ụlọ Jennifer mana ọ bụghị nke Amy n'ihi na _ a na-arụ ụlọ.,Jennifer,Amy,2,B,Amy
641,Enwere unyi n'ihu ụlọ Jennifer mana ọ bụghị nke Amy n'ihi na _ a na-arụ ụlọ.,Jennifer,Amy,1,A,Jennifer
642,"Sarah chọpụtara na nkịta Cynthia anaghị eri nri, ya me _ si ka ị gwakọta nri nkịta mmiri na nri kpọrọ nkụ.",Sarah,Cynthia,1,A,Sarah
643,"Lawrence mgbazinyere ụlọ n'aka Dennis, ma _ nyere ha kaadị kredit n'oge azụmahịa ahụ.",Lawrence,Dennis,1,A,Lawrence
644,Cynthia hụrụ nwamba n'anya mana Felicia ahụghị n'ihi na _ enweghi nnabata na ebe anụmanụ ọbụla nọ n'agbanyeghị.,Cynthia,Felicia,2,B,Felicia
645,"Carrie anaghị ege Tanya nti, n'ihi na _ adịghị mma na-apụta na ntọala ọha.",Carrie,Tanya,2,B,Tanya
646,Steven enweghị nsogbu ọbụla n'ebe isi mmanya ọkụ dị ma ọ bụghị Aaron n'ihi na _ enweghi ezigbo mmetụta nke isi.,Steven,Aaron,1,A,Steven
647,Steven enweghị nsogbu ọbụla n'ebe isi mmanya ọkụ dị ma ọ bụghị Aaron n'ihi na _ nwere ezigbo mmetụta nke isi.,Steven,Aaron,2,B,Aaron
648,Ozi ahụ egbochiri Hunter mana ọ bụghị Joel dị ezigbo mkpa n'ihi na _ chọrọ ya maka ọrụ.,Hunter,Joel,2,B,Joel
649,"N'oge ha na-agba ọsọ ụtụtụ, Hunter kwụsịrị eso Justin na-agba ọsọ na ogige n'ihi na ike gwụrụ _ nke ukwuu.",Hunter,Justin,1,A,Hunter
650,Tanya na-agbalị ịghọta ihe mere Laura ji chọọ ịga ezumike n'ihi na _ kpọrọ asị ịgha ọrụ.,Tanya,Laura,1,A,Tanya
651,"Maria gwara Carrie na aṅụ gbara ya n'egbugbere ọnụ, mana _ kụrụ onwe ya ihe n'ihu.",Maria,Carrie,1,A,Maria
652,Ịchọ ịgụsị akwụkwọ bụ ihe nlegala anya nye Logan mana ọ bụghị maka Randy n'ihi na _ dị ngwa mmụta.,Logan,Randy,1,A,Logan
653,Ian aghaghị ịmụ asụsụ ọfu n'afọ a n'adịghị ka Derrick n'ihi na _ na-arụ ọrụ na mba ọzọ.,Ian,Derrick,1,A,Ian
654,Logan nwere mmasị ịbu onye na-ese egbugbu ma Nick emeghị n'ihi na _ nwere onye òtù ezinụlọ mere ya.,Logan,Nick,1,A,Logan
655,Ịsacha ezé bụ ihe dị mkpa nye Felicia mana ọ bụghị Cynthia n'ihi na _ na-eyi ezé kwa ụbọchị.,Felicia,Cynthia,1,A,Felicia
656,A na-ahụ Jeffrey dị ka onye nwere ọgụgụ isi n'adịghị ka Nick n'ihi na _ gụgharịrị otu afọ nke ụlọ akwụkwọ.,Jeffrey,Nick,2,B,Nick
657,Maria nwere ezigbo nri ma e jiri ya tụnyere Megan n'ihi na _ nwere mmasị iri abacha maka nri ehihie.,Maria,Megan,1,A,Maria
658,Christine nwere ogologo ụkwụ ma Victoria enweghị ya méré _ na-ahụ na ọ dị nnọọ mfe iru elu uko.,Christine,victoria,1,A,Christine
659,Megan nwere oke agụ maka nri karịa Emily were n'ihi na _ bụ onye nwere mmetụta uche.,Megan,Emily,1,A,Megan
660,"Lawrence enweghị ike ịme nhọrọ, ya me Eric ji họọrọ ha, n'ihi na _ enweghị ndidi.",Lawrence,Eric,2,B,Eric
661,Akpụkpọ ahụ Christine na-eji oji karịa nke Betty n'ihi na _ anaghị eji mgbochi anwụ apụ iro.,Christine,Betty,1,A,Christine
662,Akpụkpọ ahụ Christine na-acha ọcha karịa nke Betty n'ihi na _ anaghị eji mgbochi anwụ apụ iro.,Christine,Betty,2,B,Betty
663,"Kyle nwere mmasị etu Steven si kpọpụta okwu ha, n'ihi na _ bụ onye na-akwado asụsụ.",Kyle,Steven,1,A,Kyle
664,Kenneth nwere mmasị n'ebe osimiri karịa Derrick n'ihi na _ na-ewe iwe iji ụgbọ mmiri ụmụaka egwuri egwu.,Kenneth,Derrick,2,B,Derrick
665,"Mary naara ego n'aka Rachel, ya mere _ bụ onye nwere ezigbo ego.",Mary,Rachel,2,B,Rachel
666,Justin dị mfe igwu wayo karịa William n'ihi na _ mara ọkwa ụgha karịa.,Justin,William,2,B,William
667,"Neil nwere mmasị na piano ochie dị n'ọnụ ụlọ Nick, ya mere _ kwuru okwu ịzụrụ ya.",Neil,Nick,1,A,Neil
668,"Benjamin ji iwe katọọ Justin maka mgbagọ ya, na-ọnọdụ ala, n'ihi na _ bụ nna ya.",Benjamin,Justin,1,A,Benjamin
669,"Mgbe Rebecca chọpụtara na klọb ọkacha mmasị ha mechiri, ọ dị mwute mana ọ bụghị Cynthia n'ihi na nke ahụ bụ ebe kacha amasị _ ịnọrọ n'abalị.",Rebecca,Cynthia,1,A,Rebecca
670,Lindsey na-akụziri Maria yoga n'ihi na _ ochere na ọ nyeere ha aka n'oge ihe isi ike.,Lindsey,Maria,1,A,Lindsey
671,Onye ọzụzụ ahụ nwere oge dị mfe enyere Brett aka ịkwụsị ibu ma ọ bụghị Christopher n'ihi na _ anaghị arụ ọrụ nke ọma.,Brett,Christopher,2,B,Christopher
672,Mgbe Josef nwere ọtụtụ ọzịza na nkwonkwo ụkwụ ha Lawrence wetara ice n'ihi na _ adịghị agagharị agagharị.,Josef,Lawrence,1,A,Josef
673,"Mgbe Natalie na-enwe mwakpo nchegbu, Angela were uwe wụda ahụ iji nyere aka n'ihi na _ nọ n'ebe ọjọọ na mbụ.",Natalie,Angela,2,B,Angela
674,"Leslie mechi ọnụ ya na nzukọ ndị ọrụ, n'adịghị ka Derrick n'ihi na _ chọrọ ịkwụsị ọrụ ya.",Leslie,Derrick,2,B,Derrick
675,Ọ dịghị mgbe a na-ahapụ Robert ka onwer anụ ụlọ mgbe ọ na-etolite n'adịghị ka Craig n'ihi na _ na-ebikarị n'otu ọnụ ụlọ.,Robert,Craig,2,B,Craig
676,"Kayla na-enwe mmasị ịgba ọsọ mgbe Cynthia na-ahọrọ ime crunches mgbe ị na-emega ahụ, _ nwere afọ akọwapụtara.",Kayla,Cynthia,2,B,Cynthia
677,Emily na-ebu osisi na-egbuke egbuke mgbe na-agagharị n'èzí n'abalị ebe Kayla anaghị eme n'ihi na _ na-atụ egwu ọchịchịrị.,Emily,Kayla,1,A,Emily
678,"Elena chọrọ ide akụkọ dị mkpirikpi ma ọ dịghị amasị ịgụ, na Mary kpọrọ asị ide ihe asi ma ọ na-enwe mmasị ịgụ ihe, ya mere _ malitere ide akwụkwọ.",Elena,Mary,1,A,Elena
679,Ịta chịngọm afụ bụ ihe gbasara Aaron mana ọ bụghị Adam n'ihi na _ nwere ezé ezé.,Aaron,Adam,1,A,Aaron
680,Natalie detụrụ nri agbụrụ dị ole na ole karịa Mary n'ihi na _ bụ onye na-aro nri.,Natalie,Mary,1,A,Natalie
681,Ojuru Victoria anya na Patricia tụrụ ime n'oge ezumike akwụkwọ n'ihi na _ gwara ya na ọ bụghị.,Victoria,Patricia,2,B,Patricia
682,Elena yi ntutu isi ya na ụdị ọdụ ịnyịnya mana Samantha emeghị n'ihi na _ nwere ntutu isi dị mkpụmkpụ.,Elena,Samantha,2,B,Samantha
683,Elena yi ntutu isi ya na ụdị ọdụ ịnyịnya mana Samantha emeghị n'ihi na _ nwere ntutu isi toro ogologo.,Elena,Samantha,1,A,Elena
684,Neil nyere Logan aka ịhọrọ nkuzi kọleji kwesịrị ekwesị n'ihi na _ bụ nwa akwụkwọ.,Neil,Logan,2,B,Logan
685,"Megan nyere Emily mmanya dị ka onyinye imepe ụlọ, _ nwekwara ekele na a kpọrọ ya òkù ịbịa oriri na ọṅụṅụ.",Megan,Emily,1,A,Megan
686,Jennifer gwara Elena ka ọbịa n'ụlọ ọbara inye onyinye ọbara n'ihi na _ na-enyekarị ọbara onyinye.,Jennifer,Elena,1,A,Jennifer
687,"Eric nyere iwu izụta salad na ara ọkụkọ mgbe William nwetara Sanwichi na tofu, n'ihi na _ gbasoro nri onye anaghị eri anụ.",Eric,William,2,B,William
688,Mmasị dị oke ọnụ nke Emily na-aghọ ibu n'ebe Patricia nọ _ na-akwụ ụgwọ mgbe niile maka ihe ọ zụtara.,Emily,Patricia,2,B,Patricia
689,"Nick na-si na gluu dị mma karịa teepu n'adịghị ka Hunter, n'ihi na _ chere na ọ mehiere.",Nick,Hunter,2,B,Hunter
690,Mary bụ onye na-adịghị ahụkebe na onye nnupụisi n'adịghị ka Elena ya mere _ nwere nkpọpụ ntị ọdịnala.,Mary,Elena,2,B,Elena
691,"N'agbanyeghị na a chọpụtara na Joel nwere nnukwu ụkwara ume ọkụ mana Jeffrey enweghị ya, _ bụ onye na-agba ọsọ ka mma.",Joel,Jeffrey,1,A,Joel
692,"N'agbanyeghị na a chọpụtara na Joel nwere nnukwu ụkwara ume ọkụ mana Jeffrey enweghị ya, _ bụ onye na-agba ọsọ ka njọ.",Joel,Jeffrey,2,B,Jeffrey
693,"Nka Justin ji mma dị egwu karịa nke Steven, n'ihi na _ tolitere n'ọbá akwụkwọ gburugburu ọtụtụ ndị ọkà mmụta.",Justin,Steven,2,B,Steven
694,Nkịta Adam mụrụ ụmụ nkịta ebe Leslie emeghị n'ihi na _ kụchghii nkịta ha.,Adam,Leslie,1,A,Adam
695,"Felicia agabeghị Canada, mana Emily na-aga oge niile, yabụ _ bụ onye obibi.",Felicia,Emily,1,A,Felicia
696,"Cynthia zuru Amy akpụkpọ ụkwụ dị ka ihe egwuregwu, yabụ _ chọta ya n'okpuru ihe ndina.",Cynthia,Amy,2,B,Amy
697,Eczema dị njọ nke na Brian tụrụ aro ka Derrick hụ dọkịta mana _ leghaara ya anya.,Brian,Derrick,1,A,Brian
698,"Tanya bụ onye na azọ ọkwa maka ndi ọrụ a họpụtara ahọpụta ma Elena bụ onye ntuli aka, ya mere _ gwara ha ka ha tunyere ha.",Tanya,Elena,1,A,Tanya
699,Amy chọrọ ịghọ onye injinia mana Cynthia achọghị ebe _ dị nka.,Amy,Cynthia,2,B,Cynthia
700,Kenneth chọrọ ka Eric kpọọrọ ya ihe ndekọ nke ọjọọ mana ọ jụrụ ma _ enweghị mmasị.,Kenneth,Derrick,2,B,Derrick
701,Ịzụta wiil alloy dabara Brett mana ọ bụghị Adam n'ihi na _ nwere ụgbọ ala ọ na-anya.,Brett,Adam,1,A,Brett
702,"Sanwichi bụ nri amasị Patricia mana ọ bụghị Victoria, ya me _ nyere iwu sanwichi pastrami maka nri ehihie.",Patricia,Victoria,1,A,Patricia
703,Ụjọ atụghị Carrie ịnọ n'ọgụ mana ọtụrụ Maria n'ihi na _ ewerela klaasị ịkpụ ite.,Carrie,Maria,2,B,Maria
704,"Erin dara daa n'ihi na Tanya hapụrụ marble n'ala, ya mere _ tiri mkpu n'olu dara ụda.",Erin,Tanya,1,A,Erin
705,Maria na-akpa ihe na-erughị Lindsey mere n'ihi na _ na-eme ihere ma dị jụụ n'ebe ndị ọzọ nọ.,Maria,Lindsey,1,A,Maria
706,"Batrị dị n'ụgbọ ala Cynthia nwụrụ ka ha na-anya Samantha gakwuru dọkịta, ma _ abịaghị n'oge.",Cynthia,Samanta,2,B,Samanta
707,"Kayla abụghị onye egwuregwu dị ka Carrie bu, mana _ ka jisiri ike ida n'ọsọ ha.",Kayla,Carrie,2,B,Carrie
708,Carrie achọghị enyemaka si n'aka Christine na-ibugharị ngọngọ ndị ahụ dị arọ n'agbanyeghị _ nwere ọtụtụ uru ahụ.,Carrie,Christine,2,B,Christine
709,"Leslie nwe akpụkpọ ahụ di ọcha ebe Justin nwere akpụkpọ ahụ di ọji, yabụ _ jiri nwayọọ nwayọọ na-agba ọkụ.",Lesile,Justin,2,B,Justin
710,"Leslie nwe akpụkpọ ahụ di ọcha ebe Justin nwere akpụkpọ ahụ di ọji, yabụ _ wee gbaa ọkụ ngwa ngwa.",Lesile,Justin,1,A,Lesile
711,"Lindsey mere ihe niile ha nwe ike ime ka iji gboo ihe Rachel chọrọ, mana _ enweghị ike inye ihe zuru oke.",Lindsey,Rachel,1,A,Lindsey
712,Benjamin nọ na-ezo mkparị ha nwere na Donald ya mere _ zigara ha ndetu ịhụnanya nzuzo.,Benjamin,Donald,1,A,Benjamin
713,Carrie siri ike ịmata karịa Betty n' oriri ahụ na- agbanyeghị na _ yi ọtụtụ etemeete.,Carrie,Betty,2,B,Betty
714,"Mgbe egwuregwu bọọlụ gasịrị, Brett nwere ọnya dị nta karịa William n'agbanyeghị _ dara n'ala karịa.",Brett,William,1,A,Brett
715,Mgbe ị na-ekiri ihe nkiri ndị na-ewute Randy na-enwe mmetụta nke ukwuu mana Matiu anaghị eme ya n'ihi na _ na-enwe oke obi ụtọ.,Randy,Matiu,1,A,Randy
716,"Jennifer chọrọ inye Lindsey obere mousse chọkọletị, mana _ emechabeghị rie nri mbụ.",Jennifer,Lindsey,2,B,Lindsey
717,"Jason ga n'ụsọ osimiri ebe Brian na-aga na fim, _ ọ na-atọkwa ya ụtọ ịga ụlọ ihe nkiri efu.",Jason,Brian,2,B,Brian
718,"Sarah resịrị Victoria ihe ndị ahụ n'ụlọ a na-ere ụlọ, ya mere _ mechara nwee obere ego.",Sarah,Victoria,2,B,Victoria
719,Samantha kwesị iyi uwe n'ụlọ akwụkwọ mana Rebecca emeghị kemgbe _ gara ụlọ akwụkwọ nkeonwe.,Samanta,Rebecca,1,A,Samanta
720,Samantha kwesị iyi uwe n'ụlọ akwụkwọ mana Rebecca emeghị kemgbe _ gara ụlọ akwụkwọ ọha.,Samanta,Rebecca,2,B,Rebecca
721,"Ọkụ ahụ rute Kyle mgbe Donald jisiri ike merie ya, ya mere _ a zọpụtara ya.",Kyle,Donald,2,B,Donald
722,Kayla mere ka ewepụ nwamba ọhụrụ ahụ a nakweere ma ọ bụghị Elena n'ihi na _ chere na ọ bụ ihe ọjọọ.,Kayla,Elena,2,B,Elena
723,Betty nwe obi uto maka ihe oma enyi ha mana Samantha adighi n'ihi na _ bu onye ekworo.,Betty,Samanta,2,B,Samanta
724,Ọna-esi Jessica ike ịnagide mwepụ nicotine ahụ ebe Kayla hụrụ na ọ dịịrị ya mfe ebe ọ bụ na _ anọwo na-ese anwụrụ ogologo oge.,Jessica,Kayla,1,A,Jessica
725,"Randy na-atụ egwu nje nje ndụ ya niile n'adịghị ka Ian, n'ihi na _ bụ onye dị ọcha.",Randy,Ian,1,A,Randy
726,Justin jụrụ Joel maka ntụ ntụ nri dị mma maka ịrụ ọrụ n'ihi na _ bụ ọkachamara n'imegharị ahụ.,Justin,Joel,2,B,Joel
727,"Amy ji obi ụtọ gwa Rebecca na ọ dị ime, n'ihi na ozi enyi _ na-atọ ya ụtọ mgbe niile.",Amy,Rebecca,2,B,Rebecca
728,Randy kewara na Neil mgbe ha malitere ịkpa n'ihi na _ ahụghị ha n'anya.,Randy,Neil,1,A,Randy
729,Ụlọ ahịa ahụ Jason na-arụ ọrụ nwere ụtọ karịa ụlọ ahịa Dennis n'ihi na _ na-arụ ọrụ mgbe niile.,Jason,Dennis,1,A,Jason
730,"A na-eji Dehumidifier eme ihe nke ukwuu n'ụlọ Joel ma ọbụghị n'ụlọ Lawrence, dịka _ bi na mpaghara nkụ.",Joel,Lawrence,2,B,Lawrence
731,"A na-eji Dehumidifier eme ihe nke ukwuu n'ụlọ Joel ma ọ bụghị n'ụlọ Lawrence, dịka _ bi na gburugburu iru mmiri.",Joel,Lawrence,1,A,Joel
732,"Kayla enweghị ike imeghe mmanya ma e wezụga Victoria, mana _ enweghị ike ịhụ skru cork.",Kayla,Victoria,2,B,Victoria
733,Jeffrey na-enwe mmasị mgbe niile isi nri na iri stews n'oge oyi n'adịghị ka Ian n'ihi na _ hụrụ anụ n'anya.,Jeffrey,Ian,1,A,Jeffrey
734,"Ian mehiere karịa Nick mgbe ọ na-ese foto ahụ, n'agbanyeghị na _ akwụchaghị ụgwọ.",Ian,Nick,2,B,Nick
735,Craig na-enwekarị mmasị iso Joseph gaa na-ekiri nnụnụ n'ebe nsọ nnụnụ n'ihi na _ bụ onye na-azụ nnụnụ nwere ahụmahụ.,Craig,Josef,2,B,Josef
736,Carrie nagh ehi ụra nke ukwuu ụbọchị ndị a karịa Victoria n'ihi na _ enweghị nwa amụrụ ọhụrụ n'ụlọ ha.,Carrie,Victoria,2,B,Victoria
737,Justin nọ na-eme tacos wee rịọ Eric ka o weta letus n'ihi na _ apụọla.,Justin,Eric,1,A,Justin
738,Ryan kpo ndị na-ehicha kapeeti ma ọ tụrụ ya n'anya mgbe Neil pụta n'ihi na _ ahụbeghị ya kemgbe ọtụtụ afọ.,Ryan,Neil,2,B,Neil
739,"Craig nọ na-achọ akpa mbupu na Derrick nwe naanị otu, ya mere _ kpọọ ya wee nye onyinye.",Craig,Derrick,1,A,Craig
740,"Randy che na ọ ga-adị mfe ịghọgbu Jeffrey, mana _ amachaghị dịka ha che na ha bụ.",Randy,Jeffrey,1,A,Randy
741,"Craig aghọtaghị otú itinye data na-agwụ ike ruo mgbe Randy gafere na desktọpụ, mana _ adịghị ehi ụra n'abalị ikpeazụ.",Craig,Randy,2,B,Randy
742,"Strep akpịrị nọ na-ekesa n'ebe ọrụ, ya mere Donald gara dọkịta wee nweta ọgwụ nje mgbe Jeffrey emeghị ya _ wepụrụ ya ngwa ngwa.",Donald,Jeffrey,1,A,Donald
743,Leslie nye Craig ọrụ dị ka onye na-ere ahịa nwere onwe ya n'ihi na _ ji ya ụgwọ.,Leslie,Craig,1,A,Leslie
744,Dennis nọ na-eme spaghetti na meatballs ma ka nri abalị wee rịọ Ryan ka o weta salad n'ihi na _ bụ onye isi nri dị egwu.,Dennis,Ryan,2,B,Ryan
